treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_02981,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,42,42.0,2587.2,60.0,61.6,47.43,17.22,8.48,5.52,1.85,71.01,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02982,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,40,40.0,2698.0,58.82,67.45,37.08,18.69,9.98,4.78,1.44,71.76,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02983,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,45,45.0,3497.85,61.64,77.73,38.2,14.17,13.83,3.54,2.8,76.01,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02984,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,38,38.0,3760.48,57.58,98.96,41.34,14.91,9.8,3.4,2.04,80.03,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02985,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,16,20.0,1526.24,41.67,76.31,43.53,17.41,10.66,5.17,2.91,70.25,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02986,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,40,40.0,2234.4,58.82,55.86,48.04,15.62,12.1,4.15,1.96,66.13,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02987,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,40,30.0,1308.4,51.72,43.61,41.46,20.69,10.26,5.45,1.59,58.32,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02988,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,40,30.0,2001.6,51.72,66.72,49.82,20.91,11.94,4.73,1.33,73.28,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02989,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,40,40.0,2412.8,58.82,60.32,42.78,19.75,8.82,4.58,3.72,71.42,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,6.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02990,MLT_OUTLET_003,St Julians,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,31,31.0,2362.82,52.54,76.22,37.65,19.45,10.03,3.77,1.64,72.53,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02991,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,49,49.0,2983.61,63.64,60.89,48.35,19.2,8.13,4.19,1.71,71.72,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02992,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,46,46.0,2946.3,62.16,64.05,39.38,14.46,12.9,3.26,1.11,71.62,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02993,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,52,52.0,3972.28,65.0,76.39,39.13,21.98,10.46,3.85,1.97,76.8,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02994,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,43,43.0,4033.83,60.56,93.81,46.75,20.97,12.56,4.66,3.48,80.1,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02995,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,18,22.5,1679.4,44.55,74.64,42.53,20.1,9.85,4.52,2.84,71.93,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02996,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,46,46.0,2570.02,62.16,55.87,38.15,22.75,9.44,4.3,1.63,65.9,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02997,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,46,34.5,1512.48,55.2,43.84,43.01,16.89,9.29,5.97,1.77,59.04,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_02998,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,46,34.5,2254.0,55.2,65.33,47.67,14.73,13.93,4.82,3.06,72.99,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_02999,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,46,46.0,2751.72,62.16,59.82,44.2,17.45,10.14,3.79,1.58,72.0,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,5.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03000,MLT_OUTLET_003,St Julians,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,35,35.0,2682.75,55.56,76.65,48.7,18.28,13.78,3.46,1.65,74.37,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_03001,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,45,45.0,2788.2,61.64,61.96,56.53,27.76,8.34,2.17,2.72,72.97,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,6.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03002,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,43,43.0,2856.92,60.56,66.44,54.73,16.2,6.39,3.37,3.47,73.94,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03003,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,48,48.0,3640.8,63.16,75.85,43.46,20.54,9.86,2.77,3.45,76.82,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03004,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,40,40.0,3933.6,58.82,98.34,42.04,18.49,8.67,4.86,3.68,80.29,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03005,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,17,21.25,1581.51,43.15,74.42,51.79,16.93,8.11,2.15,2.36,71.95,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,8.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03006,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,43,43.0,2419.18,60.56,56.26,49.58,20.5,7.78,4.99,1.55,67.01,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03007,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,43,32.25,1419.43,53.53,44.01,45.6,22.1,7.35,2.48,1.43,59.44,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03008,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,43,32.25,2186.98,53.53,67.81,41.11,24.87,6.32,4.08,2.82,73.11,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,5.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03009,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,43,43.0,2605.8,60.56,60.6,46.11,27.31,9.63,2.41,3.71,72.53,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03010,MLT_OUTLET_003,St Julians,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,33,33.0,2634.39,54.1,79.83,41.42,18.1,6.31,3.89,3.1,74.14,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03011,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,46,46.0,2881.9,62.16,62.65,47.11,27.75,6.66,2.11,1.28,72.17,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,6.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03012,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,44,44.0,2921.16,61.11,66.39,48.28,19.18,9.59,2.6,3.15,73.32,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,5.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03013,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,49,49.0,3805.83,63.64,77.67,44.33,23.37,10.64,2.79,1.13,77.58,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03014,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,41,41.0,4022.92,59.42,98.12,49.94,16.02,9.74,4.42,3.1,81.19,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03015,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,17,21.25,1618.06,43.15,76.14,44.02,18.53,10.83,2.89,3.66,71.39,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,8.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03016,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,44,44.0,2453.88,61.11,55.77,50.74,17.91,9.19,3.87,2.2,67.01,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03017,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,44,33.0,1463.0,54.1,44.33,57.38,17.15,10.95,3.05,1.32,60.74,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_03018,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,44,33.0,2242.24,54.1,67.95,51.08,23.12,8.96,4.33,2.27,74.31,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_03019,MLT_OUTLET_003,St Julians,2024-02-01,2024-02-29,2024,2,2024-02,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,44,44.0,2680.48,61.11,60.92,40.77,17.55,8.0,4.14,2.64,71.69,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
