management_signal_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,overall_management_signal_score_0_100,overall_management_signal_band,primary_management_priority,secondary_management_priority,total_revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,avg_treatment_health_score,avg_therapist_consistency_score,high_priority_conflict_count,burnout_risk_case_count,leakage_risk_case_count,manager_action_1,manager_action_2,manager_action_3,outlet_rank_within_period,managerial_focus_area,management_status_note,storyline_note,review_escalation_flag,executive_watchlist_flag,score_confidence_level,status
MSL_00267,MLT_OUTLET_003,St Julians,Malta,monthly,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,62.79,watchlist,commercial_growth,leakage_control,17369.23,48.241,65.402,31.442,67.594,66.075,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00268,MLT_OUTLET_003,St Julians,Malta,monthly,2021-04-01,2021-04-30,2021,4,2021-04,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,63.87,watchlist,commercial_growth,leakage_control,17815.61,48.739,65.60499999999999,31.897,67.49600000000001,66.685,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00269,MLT_OUTLET_003,St Julians,Malta,monthly,2021-05-01,2021-05-31,2021,5,2021-05,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,52.6,watchlist,team_sustainability,leakage_control,18354.03,49.57,65.468,32.385000000000005,68.119,65.19,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00270,MLT_OUTLET_003,St Julians,Malta,monthly,2021-06-01,2021-06-30,2021,6,2021-06,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,62.65,watchlist,commercial_growth,leakage_control,19154.54,50.505,65.59,33.068,67.901,68.69,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00271,MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,2021,7,2021-07,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,53.09,watchlist,team_sustainability,leakage_control,19961.12,51.361,66.122,33.912,68.46000000000001,64.98,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00272,MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,64.07,watchlist,commercial_growth,leakage_control,20637.48,52.085,66.24600000000001,34.458,68.417,67.705,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00273,MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,64.11,watchlist,commercial_growth,leakage_control,19035.06,50.284000000000006,65.695,33.022000000000006,68.205,65.58500000000001,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00274,MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,52.32,watchlist,team_sustainability,leakage_control,17983.51,48.993,65.434,32.003,67.22999999999999,63.99,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00275,MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,63.38,watchlist,commercial_growth,leakage_control,16864.25,47.469,65.398,30.987,67.366,66.795,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00276,MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,63.07,watchlist,commercial_growth,leakage_control,19859.19,51.282,65.96000000000001,33.788,68.49300000000001,65.985,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00277,MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,74.66,stable,commercial_growth,yield_optimization,21850.42,52.723,68.143,35.916,71.53299999999999,72.53,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00278,MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,75.95,stable,commercial_growth,yield_optimization,21997.66,53.362,67.03099999999999,35.751,71.365,74.58500000000001,6,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00279,MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,75.99,stable,commercial_growth,yield_optimization,23448.92,54.403,68.437,37.181,71.934,71.645,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00280,MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,75.04,stable,commercial_growth,yield_optimization,23472.42,54.765,67.634,36.993,71.872,71.22999999999999,6,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00281,MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.05,stable,commercial_growth,yield_optimization,24425.9,55.693000000000005,67.61699999999999,37.633,72.076,72.19999999999999,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00282,MLT_OUTLET_003,St Julians,Malta,monthly,2022-06-01,2022-06-30,2022,6,2022-06,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.42,stable,commercial_growth,yield_optimization,25483.02,56.435,68.589,38.652,72.25800000000001,72.095,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00283,MLT_OUTLET_003,St Julians,Malta,monthly,2022-07-01,2022-07-31,2022,7,2022-07,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,77.18,stable,commercial_growth,yield_optimization,26482.7,57.614,68.0,39.117,72.588,71.605,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00284,MLT_OUTLET_003,St Julians,Malta,monthly,2022-08-01,2022-08-31,2022,8,2022-08,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.78,stable,commercial_growth,yield_optimization,27269.39,58.207,68.005,39.574,72.582,72.63,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00285,MLT_OUTLET_003,St Julians,Malta,monthly,2022-09-01,2022-09-30,2022,9,2022-09,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.83,stable,commercial_growth,yield_optimization,25211.23,56.435,67.904,38.256,72.495,73.29499999999999,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00286,MLT_OUTLET_003,St Julians,Malta,monthly,2022-10-01,2022-10-31,2022,10,2022-10,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.22,stable,commercial_growth,yield_optimization,23771.31,55.185,67.34,37.097,71.918,73.625,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00287,MLT_OUTLET_003,St Julians,Malta,monthly,2022-11-01,2022-11-30,2022,11,2022-11,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.1,stable,commercial_growth,yield_optimization,22805.48,53.899,68.082,36.633,71.564,71.25,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00288,MLT_OUTLET_003,St Julians,Malta,monthly,2022-12-01,2022-12-31,2022,12,2022-12,rebound_growth,Rebound Growth,rebound_with_cost_pressure,"Demand rebounds strongly, but cost pressure and operational strain can emerge during the catch-up phase.",Strong rebound: push monetization carefully while preventing burnout and execution slippage.,Demand recovery does not automatically mean profit recovery; protect labor efficiency and guest quality.,yes,76.12,stable,commercial_growth,yield_optimization,25606.27,57.013,67.084,38.232,72.228,72.56,5,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00289,MLT_OUTLET_003,St Julians,Malta,monthly,2023-01-01,2023-01-31,2023,1,2023-01,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,66.41,watchlist,commercial_growth,leakage_control,23326.38,54.403,68.087,36.989,70.52000000000001,73.44,3,0,5,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00290,MLT_OUTLET_003,St Julians,Malta,monthly,2023-02-01,2023-02-28,2023,2,2023-02,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,73.5,stable,commercial_growth,yield_optimization,23658.85,54.823,67.91499999999999,37.212,70.689,74.02,4,0,2,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00291,MLT_OUTLET_003,St Julians,Malta,monthly,2023-03-01,2023-03-31,2023,3,2023-03,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,72.05,stable,commercial_growth,leakage_control,24597.73,55.745000000000005,67.949,37.834,70.804,72.115,4,0,3,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00292,MLT_OUTLET_003,St Julians,Malta,monthly,2023-04-01,2023-04-30,2023,4,2023-04,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,75.46,stable,commercial_growth,yield_optimization,25333.94,56.435,68.011,38.382,71.196,72.68,4,0,1,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00293,MLT_OUTLET_003,St Julians,Malta,monthly,2023-05-01,2023-05-31,2023,5,2023-05,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,69.15,watchlist,commercial_growth,leakage_control,25945.45,57.013,68.216,38.811,71.612,72.905,4,0,4,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00294,MLT_OUTLET_003,St Julians,Malta,monthly,2023-06-01,2023-06-30,2023,6,2023-06,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,73.03,stable,commercial_growth,yield_optimization,27003.07,58.04,68.043,39.418,72.056,72.535,3,0,2,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00295,MLT_OUTLET_003,St Julians,Malta,monthly,2023-07-01,2023-07-31,2023,7,2023-07,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,71.07,stable,commercial_growth,leakage_control,28365.18,59.225,67.85499999999999,40.165,72.16799999999999,73.84,2,0,3,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00296,MLT_OUTLET_003,St Julians,Malta,monthly,2023-08-01,2023-08-31,2023,8,2023-08,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,71.21,stable,commercial_growth,leakage_control,28768.34,59.684000000000005,67.52000000000001,40.256,71.909,71.945,4,0,3,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00297,MLT_OUTLET_003,St Julians,Malta,monthly,2023-09-01,2023-09-30,2023,9,2023-09,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,68.67,watchlist,commercial_growth,leakage_control,27226.83,58.04,68.519,39.728,71.848,72.535,3,0,5,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00298,MLT_OUTLET_003,St Julians,Malta,monthly,2023-10-01,2023-10-31,2023,10,2023-10,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,70.69,stable,commercial_growth,leakage_control,25258.85,56.598,67.30799999999999,38.078,71.17699999999999,73.54499999999999,3,0,3,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00299,MLT_OUTLET_003,St Julians,Malta,monthly,2023-11-01,2023-11-30,2023,11,2023-11,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,72.8,stable,commercial_growth,yield_optimization,24389.79,55.333000000000006,68.478,37.88,71.074,73.08,3,0,2,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00300,MLT_OUTLET_003,St Julians,Malta,monthly,2023-12-01,2023-12-31,2023,12,2023-12,macro_stress_normalization,Macro/Geopolitical Normalization Pressure,macro_geopolitical_pressure,"Demand normalizes, but inflation, geopolitical tension, and price sensitivity can still pressure margins.","Soft-normal market: focus retention, pricing discipline, and leakage prevention.",Demand may look better than profit reality due to cost pressure and value sensitivity.,yes,69.71,watchlist,commercial_growth,leakage_control,27386.39,58.61900000000001,67.12899999999999,39.304,71.647,74.285,4,0,4,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",yes,no,low,scaffold_generated
MSL_00301,MLT_OUTLET_003,St Julians,Malta,monthly,2024-01-01,2024-01-31,2024,1,2024-01,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.63,stable,commercial_growth,yield_optimization,26066.81,56.961,68.55199999999999,39.012,72.22,73.36500000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
